,0
42,6ad0362e-dc1c-4fa1-bf76-92a9a199c30d
43,2a2dd79c-e093-4a5d-ac2b-1de6ff482428
44,62e722a3-08e4-4376-be28-d7115c40883e
45,071a34bb-18f3-42b3-a733-0d68dc007626
46,f433a009-a441-42b4-b937-e83685d4c330
47,0946d211-ef97-48f8-812f-5b18752fde60
48,f761734f-3a2c-4806-b537-8811461e0baf
49,cc447a9b-f093-4f19-9d3d-acacb8b22b23
50,38ecb461-1ac9-470e-aed9-7572d1a0e36d
51,d9385586-9921-49de-9f12-d912d50887a0
52,aa3379ef-2a23-4455-8a8a-2fad0e1f0396
53,fe032dad-af2b-4123-a03e-32d53fefc2e7
54,fa047ba4-6a1b-4893-9093-126a3e3cdb93
55,86f4d6d9-99a8-47fb-a2e0-0be6beccb19a
56,b5103322-e75e-470d-824c-42fa35f27ad7
57,ba8bd921-ab5c-4ae8-a34a-e6530482c331
58,972e638f-e5b9-4e9e-be05-f13774840daf
59,449fd9bd-5645-45ed-9588-c531ba0a0fa9
60,584f9965-f745-4c9f-b599-15ce368db5ec
61,52ab1461-cfc2-4af5-8433-9d744c0dbb0b
62,2af0287b-7fea-45ac-946b-ba5277d201a1
63,d42c2888-9535-4cf3-ba0e-684f76a743f2
64,2ae5d6f0-3a57-4722-96d6-4a4c6cee0cd0
65,7d2b19ad-b6d5-42b4-b639-3c83dfe4ca35
66,2cdf1b09-0bb1-426f-82bb-b050267187f3
67,998cef5e-1686-4327-8472-c1716ac57e76
68,c8da20a6-33c8-42d5-aa26-30b74b6e4b6d
69,734332da-3d77-4056-9ca2-ac2017864d6b
70,71ffbb92-abbf-44e2-98f5-5d3678c6348c
71,5fed1beb-f1aa-44e8-a47c-39d0e7073685
72,cb063885-7e03-400a-8f0d-0a67e3d4d12b
73,07ef7bcd-d0b0-4ad2-b18f-f77c4f0d9a15
74,b314632a-a2ec-4c02-9862-f36382c61ed8
75,7332a4a0-93b2-4ac5-8477-6a3e903ecad3
76,44f4135f-eaf5-47ec-b6b9-c4d31151b618
77,7a7ddbe4-9356-4e69-bc4f-3f505643b083
78,54e59a12-62a3-43af-b011-2660077d3dc3
79,c08c9051-63e5-46b8-bd99-e522929ab205
80,7f755a4b-f700-4532-9f39-561f92d00915
81,0f9377ec-f19e-453a-8c71-7150bdbaf218
82,f2f4b79a-e2dd-470b-b958-1df798b79b51
83,b16772d9-b145-4fac-9df6-f51283246a26
84,3d35b24a-5105-4ff7-a591-fad7f25d5761
85,337cef0e-9daf-4691-99ac-2ce0b5c0f7d3
86,39a62d00-8a60-4982-a95b-c4f057acf818
87,ea661bce-3039-44f9-ac39-b9682577b55d
88,ef96e732-9d60-48a3-beba-bfb11abaa1ae
89,6df8622c-8373-466e-8f2c-66b1d649e7da
90,4ebf3ae2-80e3-4150-b5dc-ccdc51e96078
91,6f10128a-88ee-47cf-b0d1-703d70556f46
92,303d360d-f642-4d3f-9a29-6f870281c902
93,3d92b049-e112-44a5-949c-93fc1a7c4c9c
94,123bc502-4390-4789-91eb-315b360a9076
95,bb57e8ad-d85c-4e2a-80f8-b6a6c8252d27
96,376d7ddf-106a-4fd4-8d2d-8ffa39bc569c
97,2ad2ea52-d4a8-4472-858a-5c9d381a3c6d
98,f57a7ea2-523c-425b-8206-d7a4723b1137
99,43027638-f2c1-4848-9b33-e9edb47fad58
100,66772b7c-083c-4229-9034-99ab203e1f41
101,9cfe59f2-6f5b-4099-86c1-c0e8efb0cd87
102,adaec144-d21a-46b0-acce-8acadea6ceab
103,8cb0a743-4ce7-4173-b22c-3852541e3b01
104,66d9ff8d-1a7a-49e3-be25-a907499becd0
105,0e84b8cd-e635-47e3-ba9c-f4d0d4731927
106,13ba176a-d73a-4113-bf12-d7d05ab9483b
107,a26872c8-5b0f-44c9-b935-6cb88237b2c5
108,300bcf3b-8e16-4540-ad77-a92b0d15d101
109,f025dbb1-77ac-4276-a6fb-1a6dc5bb5707
110,e1af0a54-db1f-4fa9-b241-97241b98a79a
111,8ab4d5a1-e414-471f-8168-d8cdb157167c
112,db4d5e94-c7e1-4a40-8d5b-cc1fe91bea4e
